st9wSyY8mWAwhBDnKxjww6onxSHGEf4uAKGWdmGR2fcL87bTY,"92,862.20"
st9idRv3z62dVwfmjLaNiq1FVb2B2j3giib7ns4Vni1wZ9ePj,"63,245.30"
stBnSgqyW1m4BdTPFtRyfs9vfKkoYwPh53WZB3x9euaoAToJ5,"61,684.30"
stBC48oPuxseg8ojtp7nmQk1Qh7AzodqPqts6zB6N1aoYCjDm,"39,106.90"
st8JdT6wcrEYunUF2U3x15dwaPU2hoUgz5Kau4uwAumXC5Fdf,"22,456.90"
stAhVnQZVAietQ8vUfGxA5CWSjL1Rs6niWTaNSPPthjL4xPZn,"19,001.40"
st6opkLhkPwmHBTHznwhUCVKvmLGaM7TsTTHQCRLmBzQ1icYQ,"17,849.20"
st8JDtAvFYZTCwrjvWuS3FnPnYzjFQrbHYgN3AyNZ8BWEu9wD,"16,813.90"
stBWcgECxEFvcJ1B1FYd3RoeL6gy743bqDayhvsXmg8vU7Vek,"16,782.40"
stAbwPxeQEPhSZ6RgBgwLDoVHKuBTvmgozSn2beXYaK9VhTCK,"16,722.80"
st8dompMTCzWpH7nvkUePW1anGiZcUPrK8cMkoCpt2iy3SKXp,"14,941.80"
stAc2D2ke61giDx3AGkaAVHpoEqDbYb5euWbsbpyidPqNNut5,"14,400.00"
st6v1CZM3oy4w8u7PaihdodYbf6njUX8njydC7U51HugmhoXy,"14,152.00"
st9LZ1KTeTtVoPanNjVmUeE6HQh5SXbGCukG4tqBD9cUziZN3,"13,995.30"
st6Gg6zzKdWBuqcLuQgVoftyoQrrGSQp1dN31PKfYoxZxJbzh,"13,519.80"
st6MXYySJ3ikqA77pWhczKuKYa5bMir1Lqh9Nv4wH4wsEsSzX,"11,902.30"
st86H6ejyXi5Yx7u9EV83dyTRryjRpVrewdxS9EaH6gxhxi3Y,"11,543.80"
st9rZxEw7NgYEAs8petCRpwWUYRTdqbCrmy6zpmXz4PQ9iajg,"10,782.50"
st8PuowzujsPTiH6jMN3Qphzkw5QGBC7UzYAyMfdzhAUE34KF,"10,571.20"
st6gKojGR8mpJe6a4JCScW6w3tKL9CrDUgW1FLe6nUFv9yGR2,"10,192.10"
stBnufGwhTp2DswFKqwZpKFJGoCDg9vRx1t6nsTeuWRboG9kj,"10,057.00"
st7ioSJe5pKHVUgUtvCvcDtsvbZaCZccTFeiUn7Uj5KC6F1wX,"9,940.60"
stAsseJ6zhs3yxVsv3ptYWjHwk9Rcp3pyGVsjr5BKLoEUGHik,"9,803.20"
stB7ZgtAwwbYKMtTLr2eoj5SdvecCEwrWPU6GADfoLtoBEbkX,"9,090.00"
st7rWwzN45LiA2Z5pAQfRBYuQkpCAVyqqx5kqZnd2K9eorj9J,"8,975.70"
st8ivLcqPSAwBZQsBUSZyCCr2n5JdUyPtsuBbKU9VsBJNyynf,"8,867.00"
st6bNAFqdf3TX9uuSEH3UWDv8iLCVmeYFbXMDDDhCykrt9Vxt,"8,404.50"
st9f9F98954c52C8QjctFeZXaSY7rDXKgm72K7bg4mGNikyiu,"8,242.50"
st7p3jpUXKoYuUxgopYEzR5WEsHtewo1GjWc5ALbjeyeuoD4x,"8,154.30"
st9cX5HgSvHJDrZtfDs3WiXRBinThoPtY5AfMBdG9Fih6vNK4,"7,909.90"
st9fGXh9MvbYRx61ZznTv9AdAM3rW4iWeEVNpR4XF2PYCqTqK,"7,287.10"
stA7UnAHDLyWvuXPLczupoFMPUNNWV7cqNHyrtyLDn6oqcYaa,"6,841.20"
st9cu8LEg9ykH7aNcTAzVHVhXFZrRW4CYgdb6iB2wuhTKB6Zt,"6,622.50"
stAZS7erDUgunQne5etuGKJVnoqEBCMh3faDuXqxgtPeY7Sq9,"6,298.40"
stAqoXNpvuTThY8axrTHnRC9TkqcjHHs1s4xdnzQLiV2T4Tfy,"6,192.20"
st989XZMK4KJcfwAo5HuqmGUXGuFL4bcd7j2UdnbrthK64Hwd,"5,893.90"
st9uGb6eCvbBKptESWUviASxc9b8SY9FpfTDVHv6RFiQfMgBd,"5,767.90"
st7VaKu2j6cQqdRPFwTkehwTNPHAxbcQc9T5ubv92Ht8Scoew,"5,687.10"
st6eRF6BneFPyintF8CD1GYWkMjKqmxSsKAtq3qnkVYFbBM4J,"5,552.60"
stACbNBxAz39VbomFKMPLhALVn3fhbgmUjUXnfdtLBaUBdgWY,"5,471.10"
st8yf261DvEK6iZGEgZyZ1BUoobkXLiEcd7yV3TsZ2iL1e2Do,"5,092.20"
stBbinUkD1ACYvmyUEwRaborTGPNbUEvw7yuEKPmmHVJw3vFn,"4,985.20"
